title,date
"넷마블, ‘몬스터 길들이기’ 7주년 업데이트 사전등록 실시",20200701
"KT “휴대폰, 1분 만에 주문…1시간 내 원하는 장소로 배달”",20200701
"자일링스·VM웨어, '알베오 FPGA 가속기' 머신러닝 성능 검증",20200701
"""나만 안 열려?""… 웨이브(Wavve) 접속장애 발생, 복구 언제?",20200701
"깃랩, 단일 데브섹옵스 플랫폼으로 한국 공략",20200701
동영상기사,20200701
"[단독] 코로나19 환자, 국내 ‘폐 이식’ 최초 성공",20200701
"아미코젠, ‘툴라스로마이신’ API 국내외 공급 시작",20200701
사용후핵연료 관리정책재검토위 새 위원장에 김소영 KAIST 교수,20200701
美·中기업도 OLED TV 출시…LG전자 “시장 확대 긍정적 신호”,20200701
"두나무 자회사 DXM, TTC 에코시스템 파트너로 합류",20200701
"“특금법 시행령, 기술 용어로 규제대상 구분해야”",20200701
"바이낸스KR, 7월 내 마켓 추가 계획 발표",20200701
"한준호 의원 ""어린이안전처 신설"" 정부조직법 개정안 발의",20200701
전자출입명부 의무시설 7만여곳 등록…임의시설 1만3천곳 추가(종합2보),20200701
"[서울포럼 2020] ""연구자들 고유영역 넘어 4차혁명 기술 연마해야""",20200701
사용후핵연료 관리정책재검토위 새 위원장에 김소영 KAIST 교수,20200701
약사단체에 밀려 국민 편의성 도외시하는 정부…의약품 화상투약기 또 좌절,20200701
"방심위 ""국민프로듀서 표방한 '프듀' 조작 사태, 책임물을 것'",20200701
"[서울포럼 2020] “코로나19, 종식 후 잊혀지겠지만···제2의 코로나 막아야 진정한 성공”",20200701
개발자 중심 기술 전문 법인 'NHN TOAST' 출범,20200701
"네이버 바이브, 애플워치 탑재… 디바이스 확대로 이용자 편의성 높인다",20200701
"CJ ENM, 유료방송에 ""프로그램 사용료 15~30% 더 내라""",20200701
[창간 기획] 차세대 3N을 찾아라② 게임다운 게임 만드는 버프스튜디오,20200701
정부 주도 통신경쟁 활성화 언제까지…,20200701
PC MMORPG ‘로스트아크’ 시즌2 사전등록 돌입,20200701
"""가상자산 커스터디, 서비스형 플랫폼으로 구축될 것""",20200701
"[TF초점] 美 '홍콩 특별대우 박탈', 韓 반도체 미칠 영향은",20200701
"바이낸스KR, 지원 거래쌍 늘린다",20200701
"'마구마구' 개발사 '넷마블앤파크', 공동대표 체제 안착",20200701
"분위기 좋은 넥슨, 여름방학 시즌도 질주 ‘예고’",20200701
캐주얼 모바일게임 열기이을까…신작 출시 ‘속속’,20200701
"합병 SKB ""고객 서비스 개선 착수""",20200701
원내 비대면진료부터 물품관리까지… AI품은 스마트병원 뜬다,20200701
"""과학자는 늘 새로운 것 찾는 사람… 열정갖고 즐겨야""",20200701
비대면 교육·솔루션 체험… `기술나눔`으로 생태계 키우는 IT업계,20200701
"클럽·노래방, 카톡 `QR코드`로 출입",20200701
"바이낸스KR, 7월 중 바이낸스와 일부 오더북 공유",20200701
삼성전자 경영진 “준법정신을 기본 가치로 지켜나가자”,20200701
코로나19 환자 퇴원 기준 25일부터 완화… 추가 전파 가능성은?,20200701
"로스트아크, 日 흥행 조짐? ""CBT 정원 초과, 5만명까지 확대""",20200701
"삼성, 차세대 인재 채용 확대...“올해 석박사 1천명 채용”",20200701
"[서울포럼 2020] ""로봇 모빌리티 핵심은 AI 아닌 운동지능""",20200701
미세플라스틱 분해하는 털곰팡이속 신종 곰팡이 발견,20200701
日기업 한국서 'EUV포토레지스트' 생산…아베정부 규제 피하나,20200701
"[인사] 스포츠토토코리아, 신임 사장에 송영웅 前 한국일보 미래기획실장 임명",20200701
[부음]이찬일(롯데하이마트 상무)씨 빙부상,20200701
[인사] 한국인터넷진흥원,20200701
"휴대폰 총알배송에 無人매장까지…통신사, 비대면 유통망 늘린다",20200701
"광주과기원, 김영집 대외부총장 선임",20200701
동영상기사,20200701
카카오톡도 ‘QR코드 출입’ 서비스 시작,20200701
"네이트, 20년 만에 소문자로 변신",20200701
"서부발전,사회적 가치 실현·투명성 강화한다",20200701
"'LOL' 만든 라이엇게임즈, 한국지사 새 대표에 조혁진",20200701
NHN '기술 컨트롤타워' 토스트 출범,20200701
"입 닫았던 나이언틱, 7개월 만에 신작 '카탄' 출시 공식화",20200701
‘김현미장관 거짓말’ 검색어 총공격…  비행기모드까지 등장,20200701
"삼성SDS ""디지털 전환 기술 무료 체험하세요""",20200701
"'채용' 직접 챙기는 이재용..""좋은 일자리는 기업 의무""(종합)",20200701
기부금에 블록체인 붙여 '윤미향 의혹' 여지 없앤다,20200701
"구글, 자동 삭제 등 프라이버시 보호 기능 강화",20200701
"NHN, IT 기술 전문 자회사 ‘NHN 토스트’ 공식 출범",20200701
"서판길 뇌연구원장, 최고과학기술인상 수상",20200701
"거울아, 거울아 내 자세 어떠니...운동도 구독한다",20200701
"서판길 한국뇌연구원 원장 ""과학자는 실패를 즐거움 삼아야 성공""",20200701
"KBSI-광주시, 2020 자기응용과학 기술포럼 개최",20200701
"농협중앙회, DT어시스턴트로 디지털 전환의 퍼즐을 맞추다",20200701
"6월 번호이동, 알뜰폰이 다 가져갔다…LGU+망에 몰리나",20200701
"K쇼핑, 제7기 시청자평가원 모집",20200701
"GC녹십자, 임승호 부사장 신규 영입",20200701
박제근 서울대 교수 등 17인 '리더연구자' 선정,20200701
"제넥신, 터키 제약사와 코로나19 백신 `GX-19` 개발 협력",20200701
"""법무법인 단순반복 업무 대신해줘 생산성 높여… 물류업체와도 협의중""",20200701
"사람을 편하게 해주는 기술, '아이디어 몬스터'들이 만들었네요 [사내벤처 키우는 대기업]",20200701
"넷마블 '몬스터 길들이기', 7주년 업데이트 예고",20200701
"스파크플러스, 입주사 전용 홍보 서비스 `핫스플` 론칭",20200701
"FCC, 연방기금으로 화웨이 장비 금지 선언..5G 비용 증가 우려도",20200701
"""코로나19 이후 대비하자""…정부, 비대면 홍보·마케팅 지원사업 강화",20200701
