title,date
"""데이터·AI·5G 강화"" 디지털 뉴딜, 3년간 13.4조 투자…33만개 일자리 창출",20200601
"푸르덴셜생명, '좋은 생명보험사' 평가서 1위",20200601
"펄어비스, ‘검은사막 글로벌’ 확 바꾼다",20200601
"SBS 최대주주 변경 승인했지만.. 태영건설, 지배구조안 다시 짜야",20200601
"과기정통부, 세계 최초 AI협의체 창립회원국으로 참여",20200601
"교보생명, 광화문글판 '여름편' 새단장",20200601
"MVP PK '스택스' 김구택 선수 ""발로란트 전향 망설이지 않았다""",20200601
"산림청, 울주·안동·고성 산불 복구에 700억원 투입",20200601
"중부발전, 보령시 희망키움센터 태양광 지원",20200601
"게임위, '2020 게임이용 전문지도 교육연구회' 출범",20200601
"펄어비스 ""검은사막 신규 클래스 하사신 등장 임박""",20200601
"정부, 40조 기안기금으로 '코로나 한계기업' 지원",20200601
"스마트폰업계, 코로나 불황을 극복하는 3가지 전략",20200601
모처럼 FPS 대작…슈팅게임 팬들 ‘심장 요동’,20200601
MRI·화상치료 건보 확대…휴대폰 유통 활성화 방안 검토,20200601
"KT스카이라이프도 '알뜰폰' 추진…중소업계 ""시장 장악""",20200601
8월부터 R&D투자 많은 의료기기기업에 정책지원…하반기 종합계획 수립,20200601
코로나19 치료제·백신 조기개발 ‘집중 지원’…‘K-방역’ 국제표준화 추진,20200601
"‘언택트 경제’ 좀먹는 사기거래, 블록체인으로 미리 막는다",20200601
‘포스트 코로나’ 대비 ‘건강·비대면’ 등 규제혁신,20200601
올 화두는 가상자산 금융… ‘디파이’ 역량 확대 [맨땅에 블록체인 싹을 틔운 기업들],20200601
"람다256, 종근당·야놀자 등서 80억 투자 유치",20200601
이달 출시 ‘클립’ 2030 정조준,20200601
[하반기 경제] 유전자치료 연구대상 확대…산단 등 10대분야 규제혁신,20200601
[하반기 경제] 의료기기산업 종합계획 수립·국립공공보건 의료대학 설립 추진,20200601
"웹젠, 임인스 작가의 ‘뮤(IP)’ 웹툰 ‘슬레이브 B’ 중국 서비스 시작",20200601
오피스 뷰어·게임 핵… 블루크랩 랜섬웨어 악용한 키워드는?,20200601
'QR코드 활용한 전자출입명부 시스템 도입',20200601
'PC방 입장 전 QR코드 찍어요',20200601
'QR코드 활용한 전자출입명부 시스템 도입',20200601
'PC방 입장 전 QR코드 찍어요',20200601
'QR코드로 작성되는 출입명부',20200601
'PC방 입장 전 QR코드 찍어요',20200601
'QR코드 찍은 후 PC방 이용하세요',20200601
'QR코드 찍은 후 PC방 이용하세요',20200601
"게임위, '게임이용 전문지도 교육연구회' 출범",20200601
"과기정통부, 세계 최초 AI 국제협의체 'GPAI' 참여",20200601
"가이아모바일, ‘폴아웃 쉘터 Online’ 1일 국내 서비스 시작",20200601
"게임위, ‘2020 게임이용 전문지도 교육연구회’ 출범",20200601
[리뷰] 듀얼밴드 고성능 메시 와이파이 넷기어 '오르비' RBK12·RBK13,20200601
"노키아, 400G 광전송 신규 포트폴리오 발표",20200601
강하지만 다루기 쉬운 신개념 합금 나왔다,20200601
"게임빌 컴투스, 대학생 서포터즈 'GC 플레이어' 4기 모집",20200601
온라인 플리마켓 ‘리얼마켓’ 개설 기념 1만개 경품 행사,20200601
"지멘스 헬시니어스-동국생명과학, 초음파 제품 국내 판매 계약 체결",20200601
"""코로나19 바이러스, 천산갑 거치며 인체 침투 능력 강해져""(종합)",20200601
"코로나에 타격 받은 호텔, 게임에 ‘SOS’",20200601
"기계연, “국내 제조장비산업 재도약 선언”…제조장비연구소 신설 등 조직개편",20200601
"""1분기 전세계 구글 게임 매출 1위는 '리니지2M""",20200601
"게임위, ‘2020 게임이용 전문지도 교육연구회’ 출범",20200601
'네이버플러스 멤버십' 출시…월 200만원 쓰면 4만6천원 적립,20200601
"[단독]방심위, 美구글 직접 찾는다…유튜브 문제 영상 없어질까",20200601
차별화된 기술력으로 IoT/5G 분야 경쟁력 제고 및 선도!,20200601
15kg 산업용 드론으로 올림픽 상징조형물 청소해요,20200601
국내 기술력으로 만든 감속기로 로봇 비용도 절감,20200601
"플리토, 네이버·카카오 이어 국산 AI 번역엔진 개발",20200601
"폐기된 보안업계 숙원 법안, 21대 국회선 살아날까",20200601
"방통위, SBS미디어홀딩스 최대주주 변경 '조건부 승인'",20200601
"'1년 새 특허 7건' 차바이오텍 ""세포치료제 조기 상용화한다""",20200601
5G 서비스 1년만에 가입자 600만 돌파,20200601
"한국모바일게임협회, '2020 게임콘텐츠 신흥시장 오픈포럼' 개최",20200601
"식약처, 복제약 선진화 방안 논의",20200601
어제의 적이 오늘의 동지?...클라우드 ‘짝짓기’ 봇물,20200601
"방통위, SBS 지배구조 변경 조건부 '승인'",20200601
"휴온스, ‘코로나19’ 심각 국가에 긴급의약품 수출↑",20200601
코로나에 흑인사망 시위에…애플스토어 '수난시대',20200601
"게임위, 게임이용 전문지도 연구회 출범…""청소년 게임 가치관 연구""",20200601
"넷마블, 애니메이션 RPG `나이츠크로니클` 대규모 업데이트",20200601
"위더스제약, 인벤티지랩과 위탁생산 계약 체결",20200601
울산형 뉴딜…5G시대 맞춘 디지털 전환 3대 전략 추진,20200601
반도체 초격차 전략에 속도내는 삼성전자…평택 2라인에 낸드플래시 생산라인 투자,20200601
글로벌창업사관학교 참여 기업 모집...글로벌과 AI에 특화,20200601
"위더스제약, 인벤티지랩 탈모치료 주사제 국내외 CMO 독점 생산",20200601
"삼성전자, 평택 2라인에 낸드플래시 생산라인 투자",20200601
"[기획] JY, 위기에도 미래 위한 투자 '가속'",20200601
"LG V60 씽큐 '대만', LG벨벳 '유럽'... LG전자, 글로벌 5G 공략 박차",20200601
[뉴스해설]국내도 멀티 클라우드 시대 본격화···다자 경쟁구도 펼친다,20200601
"中 화웨이, 美 반도체 규제 대응 착수…공급망 점검 및 대체 기술 탐색",20200601
"한국판 '아마존 프라임' 네이버멤버십… ""그래서 뭐가 좋은건데?""",20200601
삼성전자 최신 스마트폰·태블릿PC에 '카카오키즈앱' 기본 탑재,20200601
"SKT-독립기념관, AR·VR 기반 에코뮤지엄 만든다",20200601
[초점]'슬의생' 넷플릭스와 VOD 달랐다…비대칭 심의 '우려',20200601
"QR코드 이용 출입 명부, 다중이용시설의 '뉴 노멀'",20200601
PC방 등 QR코드 이용 출입 명부 작성,20200601
"QR코드 이용 출입 명부, 다중이용시설의 '뉴 노멀'",20200601
PC방 등 QR코드 이용 출입 명부 작성,20200601
PC방 등 QR코드 이용 출입 명부 작성,20200601
PC방 등 QR코드 이용 출입 명부 작성,20200601
QR코드 이용해 전자출입 명부 작성,20200601
QR코드 이용해 전자출입 명부 작성,20200601
QR코드 이용해 전자출입 명부 작성,20200601
"QR코드 이용 출입 명부, 다중이용시설의 '뉴 노멀'",20200601
"QR코드 이용 출입 명부, 다중이용시설의 '뉴 노멀'",20200601
“안 터지는 5G”… 가입자 꾸역꾸역 600만 돌파,20200601
5G 가입자 600만명 넘었다,20200601
"행안부, 개인정보보호 자율규제 지원 강화··· “기업 자율 보호 역량 키운다”",20200601
통합물관리 협의체 발족…재난대응·국민 체감 물관리 정책 실행,20200601
"슈퍼마이크로, 컴퓨텍스 2020 온라인 기조연설 개최",20200601
"SK텔레콤, 독립기념관에 5G 기반 ‘에코뮤지엄’ 구축",20200601
"레드햇, 클라우드 네이티브 개발 위한 런타임 ‘쿼커스’ 제공",20200601
"피플펀드, 은행통합형 P2P 대출 통해 중금리 시장 공략...4년만에 40배 성장",20200601
5G 가입자 4월 634만명…“갤노트20에 연내 1천만 돌파 달려”,20200601
"안랩 “불법 SW·동영상 다운로드, 랜섬웨어 감염으로 이어진다”",20200601
SBS 대주주의 대주주가 바뀐다,20200601
"[이슈] 하트독, 반려견 노화의 시작 그리고 더 오래 같이 있고 싶다면",20200601
"韓, 세계 첫 AI 국제협의체 GPAI에 창립회원국으로 참여",20200601
"[이슈] 대세 삼국지 모바일게임 '소년명장', 풍성한 6월 축제 스타트",20200601
"[이슈] 인기 모바일 전략 RPG '마지막제국X', 푸짐한 6월 한정 이벤트 개시",20200601
"레드햇, 런타임에 쿠버네티스용 자바 프레임워크 추가",20200601
별빛에 분해되는 행성인가…약 3.3일 주기 외계행성 포착,20200601
"'이달의 우수게임', 2020년 상반기 후보작 모집",20200601
"방통위, SBS 최대주주 변경 조건부 승인",20200601
"韓, 세계 첫 AI 국제협의체 'GPAI' 창립회원국으로 참여",20200601
5G 가입자 1년만에 600만명 돌파,20200601
"앱애니 ""1분기 전세계 구글플레이 매출순위 1위에 '리니지2M'""",20200601
"방통위, SBS 출자자 변경신청 '조건부 사전승인'",20200601
"과기부, 세계 최초 AI국제협의체 GPAI에 창립회원국으로 참여",20200601
복제약도 품질 평가한다…생동성 시험 실제 수행 제약사 표시,20200601
"과기정통부, 세계 최초 AI 국제협의체에 창립회원국으로 참여",20200601
"뉴스통신진흥회, 올해 연구학술·세미나 지원 총 16건 선정",20200601
"수산아이앤티, 비젠테크와 네트워크 보안 솔루션 총판 협약",20200601
"카트라이더 러쉬플러스 슈퍼 매치, 김민아 팀 우승",20200601
"'카트 러쉬플러스' 이벤트 대회 55만회 조회...""이용자 참여 대회 확대""",20200601
재택근무용 클라우드 앱 노린 사이버 공격 6배 ↑,20200601
"윤대희 신보 이사장 ""코로나19 기업 지원...보증 25조원 증액""",20200601
"기계연, '소·부·장' 기업 연구개발 지원 위해 조직개편",20200601
"역마진 우려…생보업계, 해외투자·신사업으로 위기 돌파",20200601
"‘배틀그라운드 모바일’, 정글 부족 모드 공개",20200601
"구루미 ""한국교육공학회 학술대회 화상회의로 진행""",20200601
코로나19 사태에도 5G 가입자 600만명 돌파…서비스 1년만,20200601
"플래티어, ‘그루비 시즌2’ 출시…인공지능으로 개인화 마테크 솔루션 제공",20200601
"제로금리 시대...은행, 새 먹거리는 어디에?",20200601
"""유전자 검사로 조상 찾았다""…석 달 만에 1만명 돌파",20200601
달리면서 공기속 산소로 충전하는 에너지 저장소재 개발했다,20200601
"365mc, 클루커스와 국내 첫 '지방흡입 스마트 병원 시스템' 구축",20200601
"SCM생명과학, 이달 중순 코스닥 상장…""글로벌 세포치료제 기업 도약""",20200601
"대웅제약 부천지점 영업사원, 코로나19 확진",20200601
"과기정통부, 인공지능 국제협의체 GPAI 회원국 참여",20200601
"KBS키즈 채널, KBSN C&C와 새 출발",20200601
[인사]한국원자력연구원,20200601
[부고] 홍삼선(전 LG파워콤 상무)씨 별세,20200601
"'산타토익' 뤼이드, ""AI 점수예측 학습 효과 증명""",20200601
"성남시, 판교 콘텐츠 거리 조성…용역 착수",20200601
"비주얼캠프, 모바일 시선추적 솔루션 '시소' SK C&C에 공급",20200601
"넷마블, 애니메이션 RPG ‘나이츠크로니클’  2주년 기념 대규모 업데이트 실시",20200601
"유료방송 품질평가, '수도권'서 '전국'으로 확대",20200601
SK텔레콤 ‘체험 콘텐츠’ 에코 뮤지엄 구축,20200601
"CJ기프트카드, ‘2020 A디자인 어워드’ 수상",20200601
"과기정통부, G7 정상회의 주도 AI 협의체 참여키로",20200601
"LG유플러스, IPTV와 연동되는 ‘U+아이들나라’ 모바일 앱 출시",20200601
울산형 뉴딜 사업 발표,20200601
300개 기업 참여한 'KB굿잡 온라인 취업박람회' 열려,20200601
울산형 뉴딜 사업 발표,20200601
"과기정통부, AI 국제협의체 GPAI에 창립회원국으로 참여",20200601
"기계연, 소·부·장 지원 중심 조직개편…제조장비산업 성장 이끈다",20200601
"KT엠모바일, '데이터무제한+시즌 제공' 요금제 출시",20200601
"방통위, 청소년 몸캠피싱 방지 서비스 보급",20200601
"식약처 ""제네릭의약품 경쟁력 강화 방안 6월까지 도출""",20200601
"한국, 세계 최초 AI국제협의체 GPAI에 창립회원국 참여",20200601
"[국제]애플, 美 인종차별 시위 격화로 애플스토어 다시 폐쇄",20200601
코로나19 사태 넉달…국산 치료제·백신 어디까지 왔나,20200601
"슈나이더일렉트릭 코리아, 강서 마곡으로 사무실 이전",20200601
"'화성정복' 외쳤던 머스크, 우주의 문을 열었다",20200601
"""암 화학치료가 악성 재발로 이어지는 과정 밝혀냈다""",20200601
"EUV 끌고 낸드 밀고...삼성 평택캠퍼스, 차세대 반도체 요람으로",20200601
"과기정통부, 인공지능 국제협의체 (GPAI) 창립회원국으로 참여",20200601
"'배틀그라운드 모바일', 신규 콘텐츠 '정글 부족 모드' 업데이트",20200601
"""서울시 무대로 혁신 기술 실증하세요""···20개 기업 모집",20200601
언택트 경제의 그늘 '사기거래' 블록체인으로 막는다,20200601
아이폰용 '코레일 제로페이' 출시…열차 승차권 결제 가능,20200601
"韓, 인공지능 글로벌 파트너십 협의체 GPAI 참여",20200601
"5G 상용화 1년, 가입자 600만명 돌파",20200601
"IPTV·케이블TV, 극장·VOD 동시개봉 개시",20200601
"유료방송서비스 품질평가, 유료방송사 전체로 확대",20200601
네이버 음원 '인별 정산' 도입 난항,20200601
"일렉트로룩스, 프리미엄 무선청소기 '퓨어 Q9 파워프로' 출시",20200601
GC녹십자·메드팩토 등 국내 제약·바이오 美ASCO서 주요 임상 결과 발표,20200601
