title,date
"온더, 이더리움 레이어2 솔루션 '토카막 네트워크' 개발자에 공개",20200101
2022년 발사 예정인 달 탐사 궤도선 비행 방식 변경,20200101
"카카오톡 새해부터 먹통, 트래픽 폭증… 2시간 장애",20200101
"MS, 14일부터 ‘윈도7’ 기술 지원 중단… 과기부, 종합상황실 설치 보안 대응",20200101
삼성전자 TV도 美 ‘8K UHD’ 인증 획득,20200101
음성 데이터화하고 과학기술로 개성 살려…30년 만에 AI로 컴백한 日가수,20200101
"우라금융  손태승 회장  신년사 ""1등 종합금융그룹 달성""",20200101
토종 뇌졸중 치료제 개발 가속,20200101
"문길주 ""정부 간섭 싫다더니…연구자들 어느순간 스스로 길들여져""",20200101
"KT 전직 임원들, 구현모 내정자에 “황창규 회장과 단절, 성장 도모해야”",20200101
"[MAGIC+]AR·VR 시장 3년후엔 1600억달러까지… 이통사들, 콘텐츠 개발에 사활",20200101
"[MAGIC+]펭수, 트렌드를 이끌다",20200101
"[MAGIC+]자산도 건강도 알아서 관리 척척… ICT, 못하는 게 뭐야?",20200101
'편리미엄' 트렌드에 쑥쑥 크는 오디오북 시장,20200101
[로터리]R&D 예산 24조 시대의 각오,20200101
[MAGIC+]4K 초고화질 무선으로 즐기고… AR 동물원·갤러리도 탐방,20200101
[MAGIC+]5G 대중화 가속도… 글로벌 주도권 경쟁 치열해진다,20200101
"한국 AI 전문가 수, 터키·대만에도 못 미쳐",20200101
"삼성SDS, CES서 첫 단독 전시…글로벌 시장 진출 속도낸다",20200101
너무 높은 규제장벽… 기술 있어도 크지 못하는 韓,20200101
총성없는 `5G 특허전쟁`… 中 독주 속 韓·美 맹추격,20200101
"""1000萬 가입자 시대 열자""… 융합서비스 띄우는 통신사",20200101
온라인 전송되는 SW도 특허로 보호,20200101
앱으로 창구 예약·지정맥으로 계좌 개설,20200101
대웅제약 `나보타` 중국 임상 3상 착수,20200101
"공유서비스 확산 뜨거운 찬반 대결… ""논란 당분간 지속될듯""",20200101
"피앤피시큐어, 라이나생명에 개인정보 접속기록 관리 솔루션 납품",20200101
"""윈도7 기술 지원 종료 임박"" 과기정통부, 종합상황실 운영",20200101
"""새해 인사 보내려는데 먹통""…카톡, 2시간 서비스 장애",20200101
"'아이폰12' 노치 사라질까…애플, 일본에 특허 출원",20200101
"휴테크 라이언 마사지쿠션, 인테리어 효과에 안마까지 일석이조[백문이불여일체험]",20200101
"""올 암호화폐 시장 기관 진입 본격화… 비트코인 가격 상승 이끌 것""[블록人터뷰]",20200101
오픈블록체인산업협회 회원사간 시너지로 사업 대중화 '화제',20200101
체력갖춘 블록체인 서비스들… 2020년 과제는 '대중화',20200101
게임社까지 M&A…'실탄' 확보해 신약 도전,20200101
삼성 새해 첫 스마트폰은 ‘인덕션’ 카메라 갤노트10 라이트,20200101
"명함앱 ‘리멤버’, 경력직 50만명 DB 갖춰… 기업에 맞춤 인재 소개[기발한 스타트업 이야기]",20200101
"과기정통부, 윈도7 기술지원 종료 종합상황실 설치",20200101
해외시장 잡으려면 Z세대 사로잡아라,20200101
"""의료기술협력단 세워 R&D 육성, 병원에 창업지원 조직 허용해야""",20200101
다제내성 결핵 신약 '텔라세벡'이 주목받는 까닭은…,20200101
"유료방송 합병 마무리 수순… 쫓기는 KT, 반격 시작하나",20200101
‘AI 퍼스트’ 내세운 한국…정부·기업 함께 ‘AI 강국’ 발돋움 원년으로~,20200101
정보통신기획평가원(IITP) 조직개편..기술전략본부 신설,20200101
"""미래 질병 미리 진단""… DTC 유전자 검사 비약적 성장 예고",20200101
"""규제 혁신, 미디어빅뱅 선제적 대응""",20200101
삼성·LG폰 품질보증기간 2년으로 연장,20200101
"`카톡` 새해 2시간 먹통…""비상대응 시스템 오류""",20200101
[포토] 위성 5G 시대 올해 개막,20200101
위메이드 ‘미르2’<‘미르의 전설2’> 저작권 다툼서 연이은 승전보,20200101
한국산 온라인 MMORPG<다중접속역할수행게임> 장르 세계화… 게임한류의 전설,20200101
11월 5G 가입자 증가율 9.3% 그쳐,20200101
11월 5G 가입자 435만명… 증가율 9.3%,20200101
[2020 핫이슈-해외]글로벌 IT 공룡 해체위기,20200101
"[2020 신년특집]미국 AI 전략 총괄한 제임스 쿠로세 교수 ""AI 인력 양성, 다양성 확보가 핵심""",20200101
11월 5G 가입자 435만명… 증가율 9.3% 첫 한자릿수,20200101
신세계 새해 이벤트 “쥐 새겨진 골드바 드려요”,20200101
롯데백화점 출산 기획전… “예비 부모들 모여라”,20200101
"[MAGIC+] AI, 개발과정 수작업 수고 덜어주고 게임 속에선 직접 조율자 역할도",20200101
[MAGIC+]교통사고 낮추고 건강수명은 연장..'인공지능 혁신'  미래의 인간을 이롭게 하다,20200101
올해는 'K바이오 보릿고개'…美시장 뚫을 국산약 2개뿐,20200101
"[MAGIC+]자율주행車, 공유경제와 만나 모빌리티 생태계 바꾼다",20200101
[MAGIC+]택시면허 확보한 벤티·마카롱… 이동수단이 아닌 달콤한 경험이 온다,20200101
"카카오톡, 새해 벽두부터 2시간 넘게 ‘먹통’…“시스템 오류”",20200101
"보릿고개 겪은 반도체 업계, 日규제 극복하고 초격차전략으로 대응",20200101
서울보다 지역에서 잘달리는 카카오T블루,20200101
"삼성·LG, AI기능 강화한 냉장고로 CES서 맞붙는다",20200101
라인은 멀쩡한데 카톡은 또 먹통...이번엔 2시간 15분 전송지연,20200101
"6G 개발 1조, 치매극복기술 2,000억 투입",20200101
